date,WP(MW)
2020/1/29 12:00,12812.18
2020/1/29 12:15,12956.45
2020/1/29 12:30,13013.44
2020/1/29 12:45,13109.95
2020/1/29 13:00,12814.93
2020/1/29 13:15,13071.29
2020/1/29 13:30,13048.71
2020/1/29 13:45,12958.88
2020/1/29 14:00,12833.14
2020/1/29 14:15,12990.99
2020/1/29 14:30,12814.3
2020/1/29 14:45,12973.47
2020/1/29 15:00,12733.96
2020/1/29 15:15,12818.07
2020/1/29 15:30,12832.43
2020/1/29 15:45,12907.73
2020/1/29 16:00,12863.78
2020/1/29 16:15,12610.86
2020/1/29 16:30,12825.84
2020/1/29 16:45,12817.95
2020/1/29 17:00,12777.5
2020/1/29 17:15,12491.85
2020/1/29 17:30,12553.51
2020/1/29 17:45,12601.56
2020/1/29 18:00,12754.39
2020/1/29 18:15,12840.7
2020/1/29 18:30,12896.59
2020/1/29 18:45,13026.14
2020/1/29 19:00,13072.18
2020/1/29 19:15,12880.31
2020/1/29 19:30,12688.53
2020/1/29 19:45,12474.7
2020/1/29 20:00,12365.02
2020/1/29 20:15,12376.8
2020/1/29 20:30,12343.28
2020/1/29 20:45,12200.21
2020/1/29 21:00,12147.9
2020/1/29 21:15,11982.5
2020/1/29 21:30,11801.04
2020/1/29 21:45,11708.02
2020/1/29 22:00,11665.55
2020/1/29 22:15,11512.56
2020/1/29 22:30,11594.13
2020/1/29 22:45,11413.79
2020/1/29 23:00,11275.93
2020/1/29 23:15,11110.79
2020/1/29 23:30,10959.93
2020/1/29 23:45,10917.8
2020/1/30 0:00,13638.69
2020/1/30 0:15,10548.85
2020/1/30 0:30,10384.25
2020/1/30 0:45,10348.35
2020/1/30 1:00,10200.96
2020/1/30 1:15,10095.59
2020/1/30 1:30,10111.33
2020/1/30 1:45,10081.13
2020/1/30 2:00,10201.06
2020/1/30 2:15,10291.46
2020/1/30 2:30,10391.41
2020/1/30 2:45,10484.78
2020/1/30 3:00,10541.36
2020/1/30 3:15,10629.34
2020/1/30 3:30,10870.74
2020/1/30 3:45,10951.03
2020/1/30 4:00,11268.6
2020/1/30 4:15,11514.43
2020/1/30 4:30,11808.8
2020/1/30 4:45,11872.28
2020/1/30 5:00,12158.15
2020/1/30 5:15,12515.01
2020/1/30 5:30,12709.19
2020/1/30 5:45,12938.34
2020/1/30 6:00,13237.41
2020/1/30 6:15,13556.14
2020/1/30 6:30,13559.62
2020/1/30 6:45,13544.2
2020/1/30 7:00,13472.7
2020/1/30 7:15,13566.19
2020/1/30 7:30,13809.97
2020/1/30 7:45,13840.67
2020/1/30 8:00,14030.11
2020/1/30 8:15,14111.69
2020/1/30 8:30,14230.76
2020/1/30 8:45,14251.84
2020/1/30 9:00,14244.23
2020/1/30 9:15,14126.8
2020/1/30 9:30,14128.45
2020/1/30 9:45,14287.76
2020/1/30 10:00,14039
2020/1/30 10:15,13941.6
2020/1/30 10:30,13935.86
2020/1/30 10:45,13982.45
2020/1/30 11:00,13887.35
2020/1/30 11:15,13882.06
2020/1/30 11:30,13831.04
2020/1/30 11:45,13731.43
2020/1/30 12:00,13968.94
2020/1/30 12:15,13881.11
2020/1/30 12:30,13880.22
2020/1/30 12:45,13880.32
2020/1/30 13:00,13727.4
2020/1/30 13:15,13654.29
2020/1/30 13:30,13255.4
2020/1/30 13:45,12990.04
2020/1/30 14:00,12611.24
2020/1/30 14:15,12454.63
2020/1/30 14:30,11983.24
2020/1/30 14:45,11736.36
2020/1/30 15:00,11416.71
2020/1/30 15:15,11019.48
2020/1/30 15:30,10532.39
2020/1/30 15:45,10096.07
2020/1/30 16:00,9648.54
2020/1/30 16:15,9287.44
2020/1/30 16:30,9152.28
2020/1/30 16:45,9099.24
2020/1/30 17:00,9045.58
2020/1/30 17:15,8956.54
2020/1/30 17:30,8909.22
2020/1/30 17:45,8856.22
2020/1/30 18:00,8606.66
2020/1/30 18:15,8595.09
2020/1/30 18:30,8485.56
2020/1/30 18:45,8583.07
2020/1/30 19:00,8515.05
2020/1/30 19:15,8615.52
2020/1/30 19:30,8896.14
2020/1/30 19:45,9111.24
2020/1/30 20:00,9319.29
2020/1/30 20:15,9595.59
2020/1/30 20:30,9982.38
2020/1/30 20:45,10477.88
2020/1/30 21:00,10754.96
2020/1/30 21:15,11067.36
2020/1/30 21:30,11425.78
2020/1/30 21:45,11766.65
2020/1/30 22:00,11907.55
2020/1/30 22:15,12105.3
2020/1/30 22:30,12402.81
2020/1/30 22:45,12737.29
2020/1/30 23:00,12829.18
2020/1/30 23:15,12881.07
2020/1/30 23:30,13186.95
2020/1/30 23:45,13440.33
2020/1/31 0:00,10944.02
2020/1/31 0:15,13768.88
2020/1/31 0:30,13924.64
2020/1/31 0:45,14158.8
2020/1/31 1:00,14251.3
2020/1/31 1:15,14462.59
2020/1/31 1:30,14254.56
2020/1/31 1:45,14366.39
2020/1/31 2:00,14299.46
2020/1/31 2:15,14587.36
2020/1/31 2:30,14544.88
2020/1/31 2:45,14411.33
2020/1/31 3:00,14512.72
2020/1/31 3:15,14491.61
2020/1/31 3:30,14219.45
2020/1/31 3:45,14256.52
2020/1/31 4:00,14257.05
2020/1/31 4:15,14146.52
2020/1/31 4:30,14156.1
2020/1/31 4:45,13588.93
2020/1/31 5:00,13556.67
2020/1/31 5:15,13600.53
2020/1/31 5:30,14016.92
2020/1/31 5:45,14115.68
2020/1/31 6:00,14265.73
2020/1/31 6:15,14197.01
2020/1/31 6:30,14023.62
2020/1/31 6:45,14091.11
2020/1/31 7:00,13930.4
2020/1/31 7:15,13908.67
2020/1/31 7:30,13865.58
2020/1/31 7:45,13842.17
2020/1/31 8:00,13676.5
2020/1/31 8:15,13451.94
2020/1/31 8:30,13511.18
2020/1/31 8:45,13479.61
2020/1/31 9:00,13179.56
2020/1/31 9:15,13088.36
2020/1/31 9:30,13239.67
2020/1/31 9:45,13177.62
2020/1/31 10:00,13315.62
2020/1/31 10:15,13245.93
2020/1/31 10:30,12996.38
2020/1/31 10:45,12837.72
2020/1/31 11:00,12921.11
2020/1/31 11:15,12784.81
2020/1/31 11:30,12668.37
2020/1/31 11:45,12822.64
2020/1/31 12:00,12832.81
2020/1/31 12:15,12955.59
2020/1/31 12:30,13064.61
2020/1/31 12:45,12739.42
2020/1/31 13:00,12707.1
2020/1/31 13:15,12361.39
2020/1/31 13:30,12200.16
2020/1/31 13:45,11950.98
2020/1/31 14:00,11644.71
2020/1/31 14:15,11368.5
2020/1/31 14:30,11124.58
2020/1/31 14:45,10429.55
2020/1/31 15:00,9979.16
2020/1/31 15:15,9333.95
2020/1/31 15:30,8767.47
2020/1/31 15:45,8280.51
2020/1/31 16:00,7718.88
2020/1/31 16:15,7505.38
2020/1/31 16:30,7344.68
2020/1/31 16:45,7196.64
2020/1/31 17:00,7089.41
2020/1/31 17:15,7251.5
2020/1/31 17:30,7387.29
2020/1/31 17:45,7530.62
2020/1/31 18:00,7851.24
2020/1/31 18:15,8078.87
2020/1/31 18:30,8508.87
2020/1/31 18:45,8691.47
2020/1/31 19:00,9004.29
2020/1/31 19:15,9532.43
2020/1/31 19:30,9815.29
2020/1/31 19:45,9886.18
2020/1/31 20:00,9961.71
2020/1/31 20:15,10061.07
2020/1/31 20:30,10238.05
2020/1/31 20:45,10403.43
2020/1/31 21:00,10738.84
2020/1/31 21:15,10655.95
2020/1/31 21:30,10875.16
2020/1/31 21:45,11023.74
2020/1/31 22:00,11149.22
2020/1/31 22:15,10954.13
2020/1/31 22:30,10989.61
2020/1/31 22:45,10700.71
2020/1/31 23:00,10742.9
2020/1/31 23:15,10740.96
2020/1/31 23:30,10824.38
2020/1/31 23:45,10833.87
2020/2/1 0:00,6875.66
2020/2/1 0:15,4291.74
2020/2/1 0:30,4339.32
2020/2/1 0:45,4424.69
2020/2/1 1:00,4381.69
2020/2/1 1:15,4209.2
2020/2/1 1:30,4080.46
2020/2/1 1:45,4024.2
2020/2/1 2:00,4033.34
2020/2/1 2:15,3942.48
2020/2/1 2:30,3863.24
2020/2/1 2:45,3847.82
2020/2/1 3:00,3737.1
2020/2/1 3:15,3681.56
2020/2/1 3:30,3613.8
2020/2/1 3:45,3549.52
2020/2/1 4:00,3503.73
2020/2/1 4:15,3425.57
2020/2/1 4:30,3467.55
2020/2/1 4:45,3579.6
2020/2/1 5:00,3712.66
2020/2/1 5:15,3863.97
2020/2/1 5:30,4020.18
2020/2/1 5:45,4068.2
2020/2/1 6:00,4259.38
2020/2/1 6:15,4395.62
2020/2/1 6:30,4567.13
2020/2/1 6:45,4768.7
2020/2/1 7:00,5059.03
2020/2/1 7:15,5251.99
2020/2/1 7:30,5314.16
2020/2/1 7:45,5472.21
2020/2/1 8:00,5401.97
2020/2/1 8:15,5448.4
2020/2/1 8:30,5377.67
2020/2/1 8:45,5325.89
2020/2/1 9:00,5520.66
2020/2/1 9:15,5541.48
2020/2/1 9:30,5382.41
2020/2/1 9:45,5368.83
2020/2/1 10:00,5378.69
2020/2/1 10:15,5189.47
2020/2/1 10:30,5081.85
2020/2/1 10:45,5001.74
2020/2/1 11:00,4847.01
2020/2/1 11:15,4481.15
2020/2/1 11:30,4170.03
2020/2/1 11:45,3982.27
2020/2/1 12:00,3827.54
2020/2/1 12:15,3588.7
2020/2/1 12:30,3457.57
2020/2/1 12:45,3187
2020/2/1 13:00,2933.7
2020/2/1 13:15,2880.54
2020/2/1 13:30,2976.95
2020/2/1 13:45,2996.74
2020/2/1 14:00,3090.78
2020/2/1 14:15,3134.8
2020/2/1 14:30,3228.03
2020/2/1 14:45,3447.44
2020/2/1 15:00,3684.3
2020/2/1 15:15,3803.01
2020/2/1 15:30,3938.94
2020/2/1 15:45,3957.9
2020/2/1 16:00,4268.09
2020/2/1 16:15,4478.99
2020/2/1 16:30,4863.84
2020/2/1 16:45,5171.71
2020/2/1 17:00,5436.8
2020/2/1 17:15,5861.09
2020/2/1 17:30,6310.13
2020/2/1 17:45,6808.82
2020/2/1 18:00,7156.85
2020/2/1 18:15,7481.74
2020/2/1 18:30,7892.28
2020/2/1 18:45,8170.73
2020/2/1 19:00,8435.73
2020/2/1 19:15,8392.38
2020/2/1 19:30,8280.23
2020/2/1 19:45,8156.24
2020/2/1 20:00,8048.25
2020/2/1 20:15,7930.56
2020/2/1 20:30,7873.65
2020/2/1 20:45,7751.02
2020/2/1 21:00,7667.01
2020/2/1 21:15,7569.08
2020/2/1 21:30,7599.73
2020/2/1 21:45,7580.07
2020/2/1 22:00,7577.23
2020/2/1 22:15,7515.14
2020/2/1 22:30,7537.77
2020/2/1 22:45,7282.87
2020/2/1 23:00,7286.26
2020/2/1 23:15,7090.94
2020/2/1 23:30,6891.59
2020/2/1 23:45,6833.75
2020/2/2 0:00,5884.11
2020/2/2 0:15,12770.63
2020/2/2 0:30,13015.98
2020/2/2 0:45,13158.67
2020/2/2 1:00,12895.5
2020/2/2 1:15,12813.13
2020/2/2 1:30,13017.45
2020/2/2 1:45,13011.42
2020/2/2 2:00,13075.52
2020/2/2 2:15,13058.16
2020/2/2 2:30,13025.59
2020/2/2 2:45,13018.68
2020/2/2 3:00,12823.81
2020/2/2 3:15,12680.4
2020/2/2 3:30,12837.05
2020/2/2 3:45,12948.92
2020/2/2 4:00,12844.33
2020/2/2 4:15,12927.52
2020/2/2 4:30,13177.71
2020/2/2 4:45,13628.28
2020/2/2 5:00,13937.11
2020/2/2 5:15,13865.57
2020/2/2 5:30,13886.24
2020/2/2 5:45,13737.71
2020/2/2 6:00,13645.97
2020/2/2 6:15,13973.87
2020/2/2 6:30,13699.94
2020/2/2 6:45,13669.68
2020/2/2 7:00,13833.13
2020/2/2 7:15,13749.22
2020/2/2 7:30,13760.65
2020/2/2 7:45,13429.17
2020/2/2 8:00,13263.97
2020/2/2 8:15,12850.28
2020/2/2 8:30,12826.93
2020/2/2 8:45,12640.7
2020/2/2 9:00,12481.55
2020/2/2 9:15,12410.35
2020/2/2 9:30,12131.63
2020/2/2 9:45,11807.92
2020/2/2 10:00,11721.36
2020/2/2 10:15,11522.27
2020/2/2 10:30,11112.33
2020/2/2 10:45,10692.89
2020/2/2 11:00,10416.5
2020/2/2 11:15,9854.56
2020/2/2 11:30,9415.97
2020/2/2 11:45,8989.76
2020/2/2 12:00,8270.32
2020/2/2 12:15,7717.24
2020/2/2 12:30,7040.85
2020/2/2 12:45,6397.72
2020/2/2 13:00,5914.23
2020/2/2 13:15,5448
2020/2/2 13:30,5010.69
2020/2/2 13:45,4457.52
2020/2/2 14:00,4159.08
2020/2/2 14:15,3787.62
2020/2/2 14:30,3474.53
2020/2/2 14:45,3200.24
2020/2/2 15:00,2939.36
2020/2/2 15:15,2727.65
2020/2/2 15:30,2537.46
2020/2/2 15:45,2333.69
2020/2/2 16:00,2184.91
2020/2/2 16:15,2184.48
2020/2/2 16:30,2296.76
2020/2/2 16:45,2354.07
2020/2/2 17:00,2302.91
2020/2/2 17:15,2267.16
2020/2/2 17:30,2284.13
2020/2/2 17:45,2280.55
2020/2/2 18:00,2301.71
2020/2/2 18:15,2376.66
2020/2/2 18:30,2547.69
2020/2/2 18:45,2764.81
2020/2/2 19:00,2903.53
2020/2/2 19:15,3008.12
2020/2/2 19:30,3187.87
2020/2/2 19:45,3410.28
2020/2/2 20:00,3738.78
2020/2/2 20:15,3904.48
2020/2/2 20:30,4198.75
2020/2/2 20:45,4323.44
2020/2/2 21:00,4456.06
2020/2/2 21:15,4667.94
2020/2/2 21:30,4853.11
2020/2/2 21:45,4948.22
2020/2/2 22:00,5162.16
2020/2/2 22:15,5387.17
2020/2/2 22:30,5426.69
2020/2/2 22:45,5462.39
2020/2/2 23:00,5604.62
2020/2/2 23:15,5605.17
2020/2/2 23:30,5510.38
2020/2/2 23:45,5651.87
2020/2/3 0:00,2985.93
2020/2/3 0:15,6173.04
2020/2/3 0:30,6091.44
2020/2/3 0:45,6022.74
2020/2/3 1:00,6173.26
2020/2/3 1:15,6354.21
2020/2/3 1:30,6289.81
2020/2/3 1:45,6223.26
2020/2/3 2:00,6056.75
2020/2/3 2:15,6006.39
2020/2/3 2:30,6030.61
2020/2/3 2:45,5944.96
2020/2/3 3:00,5923.11
2020/2/3 3:15,5795.74
2020/2/3 3:30,5705.26
2020/2/3 3:45,5713.49
2020/2/3 4:00,5836.93
2020/2/3 4:15,6037.87
2020/2/3 4:30,6089.67
2020/2/3 4:45,6300.44
2020/2/3 5:00,6307.68
2020/2/3 5:15,6553.93
2020/2/3 5:30,6577.4
2020/2/3 5:45,6583.61
2020/2/3 6:00,6656.86
2020/2/3 6:15,6685.08
2020/2/3 6:30,6662.17
2020/2/3 6:45,6648.86
2020/2/3 7:00,6479.78
2020/2/3 7:15,6088.23
2020/2/3 7:30,5804.71
2020/2/3 7:45,5464.45
2020/2/3 8:00,5142.91
2020/2/3 8:15,4757.82
2020/2/3 8:30,4259.69
2020/2/3 8:45,4131.39
2020/2/3 9:00,3834.13
2020/2/3 9:15,3487.6
2020/2/3 9:30,3169.87
2020/2/3 9:45,3007.99
2020/2/3 10:00,2731.35
2020/2/3 10:15,2544.72
2020/2/3 10:30,2345.28
2020/2/3 10:45,2111.26
2020/2/3 11:00,1910.01
2020/2/3 11:15,1844.65
2020/2/3 11:30,1757.88
2020/2/3 11:45,1631.96
2020/2/3 12:00,1534.74
2020/2/3 12:15,1347.67
2020/2/3 12:30,1161.22
2020/2/3 12:45,1004.85
2020/2/3 13:00,882.31
2020/2/3 13:15,725.82
2020/2/3 13:30,670.28
2020/2/3 13:45,538.22
2020/2/3 14:00,482.17
2020/2/3 14:15,481.09
2020/2/3 14:30,461.85
2020/2/3 14:45,533.48
2020/2/3 15:00,549.6
2020/2/3 15:15,728.68
2020/2/3 15:30,896.58
2020/2/3 15:45,1001.05
2020/2/3 16:00,1128.5
2020/2/3 16:15,1247.67
2020/2/3 16:30,1450.96
2020/2/3 16:45,1638.51
2020/2/3 17:00,1779.49
2020/2/3 17:15,1934.09
2020/2/3 17:30,2002.69
2020/2/3 17:45,2129.9
2020/2/3 18:00,2326.99
2020/2/3 18:15,2604.08
2020/2/3 18:30,2873.8
2020/2/3 18:45,3140.54
2020/2/3 19:00,3347.32
2020/2/3 19:15,3441.51
2020/2/3 19:30,3567.16
2020/2/3 19:45,3599.01
2020/2/3 20:00,3598.2
2020/2/3 20:15,3515.77
2020/2/3 20:30,3492.55
2020/2/3 20:45,3510.73
2020/2/3 21:00,3587.62
2020/2/3 21:15,3528.5
2020/2/3 21:30,3487.98
2020/2/3 21:45,3468.19
2020/2/3 22:00,3501.74
2020/2/3 22:15,3488.55
2020/2/3 22:30,3456.85
2020/2/3 22:45,3373.82
2020/2/3 23:00,3360.48
2020/2/3 23:15,3341.5
2020/2/3 23:30,3287.63
2020/2/3 23:45,3127.38
2020/2/4 0:00,10335.3
2020/2/4 0:15,4475.02
2020/2/4 0:30,4448.92
2020/2/4 0:45,4520.31
2020/2/4 1:00,4510.57
2020/2/4 1:15,4494.96
2020/2/4 1:30,4507.05
2020/2/4 1:45,4528.64
2020/2/4 2:00,4498.4
2020/2/4 2:15,4472.69
2020/2/4 2:30,4451.75
2020/2/4 2:45,4457.85
2020/2/4 3:00,4413.55
2020/2/4 3:15,4409.7
2020/2/4 3:30,4453.73
2020/2/4 3:45,4449.1
2020/2/4 4:00,4527.83
2020/2/4 4:15,4562.54
2020/2/4 4:30,4536.69
2020/2/4 4:45,4521.92
2020/2/4 5:00,4525
2020/2/4 5:15,4562.54
2020/2/4 5:30,4616.58
2020/2/4 5:45,4669.62
2020/2/4 6:00,4696.49
2020/2/4 6:15,4721.22
2020/2/4 6:30,4697.75
2020/2/4 6:45,4637.26
2020/2/4 7:00,4670.45
2020/2/4 7:15,4644.77
2020/2/4 7:30,4523.35
2020/2/4 7:45,4291.98
2020/2/4 8:00,4203.52
2020/2/4 8:15,4163.74
2020/2/4 8:30,4050.3
2020/2/4 8:45,3986.72
2020/2/4 9:00,3964.73
2020/2/4 9:15,3947.44
2020/2/4 9:30,3905.42
2020/2/4 9:45,3881.9
2020/2/4 10:00,3799.11
2020/2/4 10:15,3823.15
2020/2/4 10:30,3888.64
2020/2/4 10:45,4025.21
2020/2/4 11:00,4158.18
2020/2/4 11:15,4416
2020/2/4 11:30,4749.27
2020/2/4 11:45,5027.31
2020/2/4 12:00,5441.67
2020/2/4 12:15,5733.88
2020/2/4 12:30,5868.49
2020/2/4 12:45,5780.86
2020/2/4 13:00,5894.9
2020/2/4 13:15,5992.38
2020/2/4 13:30,6147.03
2020/2/4 13:45,6317.42
2020/2/4 14:00,6597.66
2020/2/4 14:15,6815.97
2020/2/4 14:30,7188.97
2020/2/4 14:45,7325.4
2020/2/4 15:00,7572.47
2020/2/4 15:15,7722.94
2020/2/4 15:30,7862.83
2020/2/4 15:45,8108.58
2020/2/4 16:00,8292.64
2020/2/4 16:15,8509.55
2020/2/4 16:30,8534.17
2020/2/4 16:45,8696.88
2020/2/4 17:00,8637.93
2020/2/4 17:15,8650.6
2020/2/4 17:30,8541.23
2020/2/4 17:45,8634
2020/2/4 18:00,8857.55
2020/2/4 18:15,8539.7
2020/2/4 18:30,8444.61
2020/2/4 18:45,8524.89
2020/2/4 19:00,8061.12
2020/2/4 19:15,8089.44
2020/2/4 19:30,8025.99
2020/2/4 19:45,7949.69
2020/2/4 20:00,8121.82
2020/2/4 20:15,8235.13
2020/2/4 20:30,8239.35
2020/2/4 20:45,8454.3
2020/2/4 21:00,8672.2
2020/2/4 21:15,8864.23
2020/2/4 21:30,9105.3
2020/2/4 21:45,9305.85
2020/2/4 22:00,9495.86
2020/2/4 22:15,9619.47
2020/2/4 22:30,9823.34
2020/2/4 22:45,9939.43
2020/2/4 23:00,10258.98
2020/2/4 23:15,10354.89
2020/2/4 23:30,10458.05
2020/2/4 23:45,10409.92
2020/2/5 0:00,5102.4
2020/2/5 0:15,3138.67
2020/2/5 0:30,3245.76
2020/2/5 0:45,3315.5
2020/2/5 1:00,3276.23
2020/2/5 1:15,3372.87
2020/2/5 1:30,3440.61
2020/2/5 1:45,3564.3
2020/2/5 2:00,3638.72
2020/2/5 2:15,3685.68
2020/2/5 2:30,3644.1
2020/2/5 2:45,3750.68
2020/2/5 3:00,3678.99
2020/2/5 3:15,3701.56
2020/2/5 3:30,3662.78
2020/2/5 3:45,3714.63
2020/2/5 4:00,3776.93
2020/2/5 4:15,3964.86
2020/2/5 4:30,3926.21
2020/2/5 4:45,3812.13
2020/2/5 5:00,3789.67
2020/2/5 5:15,3768
2020/2/5 5:30,3792.72
2020/2/5 5:45,3697.9
2020/2/5 6:00,3742.66
2020/2/5 6:15,3804.24
2020/2/5 6:30,3663.3
2020/2/5 6:45,3613.01
2020/2/5 7:00,3531.22
2020/2/5 7:15,3545.34
2020/2/5 7:30,3423.28
2020/2/5 7:45,3111.52
2020/2/5 8:00,2938.01
2020/2/5 8:15,2883.86
2020/2/5 8:30,2759.72
2020/2/5 8:45,2619.07
2020/2/5 9:00,2596.75
2020/2/5 9:15,2603.04
2020/2/5 9:30,2663.43
2020/2/5 9:45,2580.4
2020/2/5 10:00,2743.1
2020/2/5 10:15,2918.58
2020/2/5 10:30,3232.54
2020/2/5 10:45,3295.37
2020/2/5 11:00,3319.73
2020/2/5 11:15,3416.31
2020/2/5 11:30,3689.43
2020/2/5 11:45,3910.63
2020/2/5 12:00,3975.43
2020/2/5 12:15,3814.51
2020/2/5 12:30,4060.29
2020/2/5 12:45,4228.4
2020/2/5 13:00,4662.05
2020/2/5 13:15,4834.33
2020/2/5 13:30,5167.89
2020/2/5 13:45,5203.02
2020/2/5 14:00,5503.38
2020/2/5 14:15,5557.64
2020/2/5 14:30,5535.07
2020/2/5 14:45,5131.76
2020/2/5 15:00,4913
2020/2/5 15:15,4858.17
2020/2/5 15:30,4933.64
2020/2/5 15:45,4984.32
2020/2/5 16:00,4917.68
2020/2/5 16:15,5141.06
2020/2/5 16:30,5219.04
2020/2/5 16:45,5274.26
2020/2/5 17:00,5023.82
2020/2/5 17:15,4737.8
2020/2/5 17:30,4493.3
2020/2/5 17:45,4209.41
2020/2/5 18:00,4103.93
2020/2/5 18:15,4034.06
2020/2/5 18:30,3903.04
2020/2/5 18:45,3659.36
2020/2/5 19:00,3334.6
2020/2/5 19:15,3262.09
2020/2/5 19:30,3097.53
2020/2/5 19:45,3048.18
2020/2/5 20:00,3152.33
2020/2/5 20:15,3025.91
2020/2/5 20:30,3271.13
2020/2/5 20:45,3403.46
2020/2/5 21:00,3490.9
2020/2/5 21:15,3579.65
2020/2/5 21:30,3721.18
2020/2/5 21:45,3886.4
2020/2/5 22:00,4090.32
2020/2/5 22:15,4235.05
2020/2/5 22:30,4396.5
2020/2/5 22:45,4529.12
2020/2/5 23:00,4519.84
2020/2/5 23:15,4677.69
2020/2/5 23:30,4808.55
2020/2/5 23:45,5013.9
2020/2/6 0:00,1733.75
2020/2/6 0:15,3838.73
2020/2/6 0:30,3756.65
2020/2/6 0:45,3574.88
2020/2/6 1:00,3438.72
2020/2/6 1:15,3343.68
2020/2/6 1:30,3237.83
2020/2/6 1:45,3073.88
2020/2/6 2:00,2858.71
2020/2/6 2:15,2704.74
2020/2/6 2:30,2594.25
2020/2/6 2:45,2501.79
2020/2/6 3:00,2472.83
2020/2/6 3:15,2379.48
2020/2/6 3:30,2274.51
2020/2/6 3:45,2128.73
2020/2/6 4:00,1927.71
2020/2/6 4:15,1821.53
2020/2/6 4:30,1725.93
2020/2/6 4:45,1695.9
2020/2/6 5:00,1737.96
2020/2/6 5:15,1754.24
2020/2/6 5:30,1800.23
2020/2/6 5:45,1770.8
2020/2/6 6:00,1690.89
2020/2/6 6:15,1692.02
2020/2/6 6:30,1607.64
2020/2/6 6:45,1571.23
2020/2/6 7:00,1469.08
2020/2/6 7:15,1131.85
2020/2/6 7:30,979.26
2020/2/6 7:45,730.6
2020/2/6 8:00,657.62
2020/2/6 8:15,651.06
2020/2/6 8:30,626.18
2020/2/6 8:45,595.93
2020/2/6 9:00,553.81
2020/2/6 9:15,535.68
2020/2/6 9:30,557.53
2020/2/6 9:45,579
2020/2/6 10:00,643.01
2020/2/6 10:15,695.42
2020/2/6 10:30,759.97
2020/2/6 10:45,847.93
2020/2/6 11:00,934.78
2020/2/6 11:15,1049.44
2020/2/6 11:30,1176.24
2020/2/6 11:45,1286.64
2020/2/6 12:00,1406.79
2020/2/6 12:15,1522.44
2020/2/6 12:30,1593.48
2020/2/6 12:45,1706.7
2020/2/6 13:00,1685.63
2020/2/6 13:15,1749.5
2020/2/6 13:30,1458.71
2020/2/6 13:45,1490.67
2020/2/6 14:00,1570.55
2020/2/6 14:15,1616.08
2020/2/6 14:30,2238.32
2020/2/6 14:45,2251.07
2020/2/6 15:00,2313.21
2020/2/6 15:15,2392.38
2020/2/6 15:30,2304.26
2020/2/6 15:45,2456.48
2020/2/6 16:00,2535.34
2020/2/6 16:15,2513
2020/2/6 16:30,2635.88
2020/2/6 16:45,2706.56
2020/2/6 17:00,2681.87
2020/2/6 17:15,2648.94
2020/2/6 17:30,2588.56
2020/2/6 17:45,2565.2
2020/2/6 18:00,2666.48
2020/2/6 18:15,2661.45
2020/2/6 18:30,2620.2
2020/2/6 18:45,2685.92
2020/2/6 19:00,2879.04
2020/2/6 19:15,2814.37
2020/2/6 19:30,2747.51
2020/2/6 19:45,2719.17
2020/2/6 20:00,2486.87
2020/2/6 20:15,2293.87
2020/2/6 20:30,2149.62
2020/2/6 20:45,2051.61
2020/2/6 21:00,1912.85
2020/2/6 21:15,1892.29
2020/2/6 21:30,1847.85
2020/2/6 21:45,1800.01
2020/2/6 22:00,1716.14
2020/2/6 22:15,1666.72
2020/2/6 22:30,1646
2020/2/6 22:45,1584.27
2020/2/6 23:00,1524.8
2020/2/6 23:15,1529.23
2020/2/6 23:30,1628.15
2020/2/6 23:45,1707.84
2020/2/7 0:00,1451.64
2020/2/7 0:15,4025.54
2020/2/7 0:30,4179.79
2020/2/7 0:45,4173.58
2020/2/7 1:00,4297.6
2020/2/7 1:15,4162.16
2020/2/7 1:30,4090.96
2020/2/7 1:45,4120.84
2020/2/7 2:00,3943.52
2020/2/7 2:15,3912.12
2020/2/7 2:30,3955.82
2020/2/7 2:45,3973.94
2020/2/7 3:00,3888.95
2020/2/7 3:15,3819.3
2020/2/7 3:30,3749.62
2020/2/7 3:45,3913.98
2020/2/7 4:00,3991.2
2020/2/7 4:15,4030.18
2020/2/7 4:30,3986.85
2020/2/7 4:45,4033.87
2020/2/7 5:00,3882.75
2020/2/7 5:15,3778.4
2020/2/7 5:30,3698.96
2020/2/7 5:45,3575.88
2020/2/7 6:00,3428.1
2020/2/7 6:15,3292.83
2020/2/7 6:30,3127.76
2020/2/7 6:45,3008.02
2020/2/7 7:00,2816.12
2020/2/7 7:15,2600.41
2020/2/7 7:30,2456.19
2020/2/7 7:45,2360.32
2020/2/7 8:00,2277.12
2020/2/7 8:15,2309.68
2020/2/7 8:30,2285.85
2020/2/7 8:45,2340.57
2020/2/7 9:00,2378.43
2020/2/7 9:15,2493.54
2020/2/7 9:30,2506.67
2020/2/7 9:45,2521.55
2020/2/7 10:00,2505.17
2020/2/7 10:15,2404.86
2020/2/7 10:30,2300.01
2020/2/7 10:45,2259.11
2020/2/7 11:00,2291.97
2020/2/7 11:15,2229.99
2020/2/7 11:30,2227.3
2020/2/7 11:45,2253.07
2020/2/7 12:00,2333.16
2020/2/7 12:15,2236.66
2020/2/7 12:30,2303.11
2020/2/7 12:45,2375.6
2020/2/7 13:00,2416.1
2020/2/7 13:15,2511.4
2020/2/7 13:30,2512.47
2020/2/7 13:45,2560.03
2020/2/7 14:00,2482.33
2020/2/7 14:15,2323.45
2020/2/7 14:30,2276.46
2020/2/7 14:45,2251.12
2020/2/7 15:00,2309.39
